0.20662,0.44922,0.34416
0.20301,0.4491,0.34789
0.20249,0.44791,0.3496
0.20149,0.44835,0.35016
0.20267,0.44767,0.34965
0.2428,0.4811,0.2761
0.20139,0.44731,0.35131
0.2467,0.46024,0.29306
0.20052,0.44686,0.35263
0.20368,0.44812,0.3482
0.20659,0.44764,0.34576
0.20457,0.44991,0.34552
0.20734,0.44824,0.34442
0.23869,0.45705,0.30426
0.20204,0.44782,0.35015
0.2128,0.46103,0.32617
0.20163,0.44794,0.35043
0.20217,0.44719,0.35064
0.19998,0.44769,0.35234
0.20222,0.44622,0.35156
0.19999,0.44846,0.35155
0.20038,0.44803,0.35159
0.19926,0.44667,0.35407
0.19987,0.44588,0.35425
0.2079,0.45756,0.33455
0.21692,0.45629,0.32679
0.19886,0.44803,0.35311
0.20196,0.44848,0.34957
0.20388,0.44712,0.349
0.20451,0.45002,0.34547
0.20369,0.44687,0.34944
0.20555,0.44966,0.34479
0.20867,0.451,0.34033
0.28358,0.47526,0.24116
0.19899,0.44732,0.35369
0.20587,0.44667,0.34746
0.19979,0.44753,0.35268
0.23943,0.46322,0.29734
0.20277,0.45819,0.33904
0.19838,0.44861,0.35301
0.19829,0.4467,0.35501
0.19825,0.44648,0.35526
0.19746,0.44765,0.35489
0.20148,0.45289,0.34563
0.19903,0.45425,0.34673
0.19959,0.44943,0.35098
0.19847,0.44755,0.35397
0.19832,0.44698,0.3547
0.19822,0.44644,0.35535
0.19712,0.44703,0.35585
0.19739,0.44562,0.35699
0.19628,0.44584,0.35788
0.19618,0.44541,0.3584
0.19692,0.44552,0.35756
0.19632,0.4446,0.35908
0.19707,0.44479,0.35815
0.19739,0.44613,0.35647
0.19667,0.4456,0.35773
0.19687,0.44956,0.35357
0.19664,0.44881,0.35455
0.19495,0.44642,0.35863
0.19562,0.44635,0.35802
0.19545,0.44822,0.35634
0.19539,0.44564,0.35897
0.1994,0.45481,0.34579
0.19738,0.44955,0.35307
0.19609,0.44537,0.35854
0.19483,0.4468,0.35838
0.19435,0.44612,0.35953
0.1944,0.44639,0.35921
0.31203,0.49116,0.19681
0.3367,0.51099,0.15231
0.3679,0.48321,0.14889
0.36673,0.48401,0.14927
